2012-03-30T22:34:30 mysql_thread_id	user	hostname	txn_status	time	undo_log_entries	query_text
2012-03-30T22:36:14 368	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648184','1643311444',1333146974336,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1643311444', timestamp = 13
2012-03-30T22:36:14 369	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648016','335307130',1333146974269,_binary'&5588105452324954112?????M?????M\0member:47826791\Ztwitter:tweetRReturn Of The Datsun http://t.co/p6LKEHGC\0(Return Of The Datsun(http://t.co/p6LKEHGC?Since Nissan CEO Carlos Ghosn took the helm, the Japanese Giant has advanced in leaps and bounds.  There have been bumps in the road for sure but nothing as dark as the early 90?s when Nissan was almost no more.  Before it was...\0\0\0\0\0vhttp://dailyderbi.com/wp-content/uploads/2012/03/datsun.jpg\0\0\0\0\0\0\
2012-03-30T22:36:14 371	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648207','3332170334',1333146974344,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3332170334', timestamp = 1333146974344, val = _binary'&55881
2012-03-30T22:36:14 372	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648027','4131552266',1333146974278,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '4131552266', timestamp = 1333146974278, val = _binary'&5588106744170586112????M????M\0member:3745728\Ztwitter:tweetT@Si
2012-03-30T22:36:14 373	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648005','645486154',1333146974266,_binary'&5588115472517210112?????M?????M\0member:55029912\Ztwitter:tweett7? Madame Figaro Awards: ?? ????????? http://t.co/D55fGsc8\0J7? Madame Figaro Awards: ?? ?????????(http://t.co/D55fGsc8????????? ??? ??????? ???? ??π??! ?? ??????? Madame Figaro ???????? ??? X?????? 2011, π?? π????????? ? Woman’s Card ??? ?????? ???π???? ??????? ??? ????? ??? ?????? ??? ???????? π?? ??????????? ??? ????????? ?? ?????? π?? ???...\0\0\0\0\0?http://2.bp.blogspot.com/-7MWRK7c3
2012-03-30T22:36:14 374	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648225','1000742731',1333146974353,_binary[BINARY]t sleep well last night. Tossing and turning about budgets and how this year and next year will pan out. Am a bit...\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\
2012-03-30T22:36:14 375	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647912','3078455150',1333146974247,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3078455150', timestamp = 1333146974247, val =
2012-03-30T22:36:14 377	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647970','989714371',1333146974259,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '9897143
2012-03-30T22:36:14 378	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648139','1315506643',1333146974324,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1315506643', timestamp = 1333146974324, val = _binary'&
2012-03-30T22:36:14 389	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648236','621110063',1333146974362,_binary'&5588115044698202112????M????M\0member:16918832\Ztwitter:tweet?RT @baranskyi: ????!!! “@ru_lh: ??? ???????? +23 ?? ?? Dropbox (?? ?????????) http://t.co/4C5ignyM”\0Z??? ???????? +23 ?? ?? Dropbox (?? ?????????)(http://t.co/4C5ignyM???? ???????? @arialblack ??????? ??? ?????? ?? ?????? ?? ??????????, ? ??????? ?????? ????? ????????????? ????? ??? ????????? ???? Dropbox ?? +23 ??. ??? ????? ???? ?????????, ?? ????????? ?????? ?????? ? ??? ???? ?? ?????. ???...
2012-03-30T22:36:14 391	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413647989','2665345936',1333146974261,_binary'&5588101258020954112?????M?????M\0member:12186762\Ztwitter:tweet?Adapting a Dutch expression, I can definitely say that ‘banen liggen niet voor het oprapen’, which translates... http://t.co/KOXsk5rw\0ZTHE OCCASSIONAL DOWNFALLS OF A BUMPY JOB HUNT(http://t.co/KOXsk5rw?By: Catalina Barzescu 21-03-2012 Adapting a Dutch expression, I can definitely say that ‘banen liggen niet voor het oprapen’, which translates into ‘jobs don’t lie for plucking’. Especially
2012-03-30T22:36:14 392	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648122','38947032',1333146974321,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '38947032', timestamp = 1333146974321, v
2012-03-30T22:36:14 393	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413648157','292578763',1333146974328,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '292578763', timestamp = 1333146974328, val = _binary'&5588140902582362112???M???M\0member:93057249\Ztwitter:tweet^
2012-03-30T22:36:16 318	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:36:22 211	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:22 226	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:22 323	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:22 333	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:22 337	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:22 345	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:22 366	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:22 373	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:22 375	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:22 377	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:22 378	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:22 392	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:32 258	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:36:44 313	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:36:46 211	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 226	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 245	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 258	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 283	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 295	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 302	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 310	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 320	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 323	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 328	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 330	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 332	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 333	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 335	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 336	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 337	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 339	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 340	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 345	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 348	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 356	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 357	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 358	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 360	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 365	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 366	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 367	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 368	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 371	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 372	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 373	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 375	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 377	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 378	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 389	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 390	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 392	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:46 393	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:36:48 211	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818164','4107365334',1333147008640,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '4107365334', timestamp = 1333147008640, val = _bina
2012-03-30T22:36:48 226	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818209','2656158392',1333147008646,_binary[BINARY],1) ON DUPLICATE KEY
2012-03-30T22:36:48 245	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818281','1945046067',1333147008659,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1945046067', timestamp = 1333147008659, val = _binary'&5588110581958746112?????M?????M\0member:43400068\Ztwitter:tweet2@Addieznutz Tamia!
2012-03-30T22:36:48 258	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818407','1814629547',1333147008683,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1814629547', timestamp = 1333147008683, val = _binary'&5588095302109274112?????M?????M\0member:11554499
2012-03-30T22:36:48 283	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818388','1448376809',1333147008680,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1448376809', timestamp = 1333147008680, val = _binary'&5588116890191962112?????M???
2012-03-30T22:36:48 295	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818555','622856536',1333147008791,_binary'&5588102440814682112????M????M\0member:90634971\Ztwitter:tweet?@sunheraldSaints cocah Sean Payton will be suspended for one year.http://goo.gl/gTxqS\0FSaints coach suspended for one year&http://goo.gl/gTxqS?Adam Schefter, an ESPN reporter, is tweeting that New Orleans Saints cocah Sean Payton will be suspended for one year and that Mickey Loomis will be suspended eight game and $500,000 fine for their role in a bounty program run...\0\0\0\0\0\0\0\0\0\0twitter
2012-03-30T22:36:48 300	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818263','3079535668',1333147008656,_binary'&5588097147603034112????M????M\0member:36610810\Ztwitter:tweet?RT @soy_dg Xin Gothic, una tipograf?a biling?e http://t.co/SlpjiXeZ #tipografia #dise?o #design\0JXin Gothic, una tipograf?a biling?e(http://t.co/SlpjiXeZ?La tipograf?a  Xin Gothic tard? m?s de cuatro a?os para crearse y consta de dos fuentes una china y otra latinoamericana. Este tipo de letra biling?e, fue dise?ado por Sammy O, Hui Julio, Ley de Benny y Chao Cherry y fue...\0\0\0\0\0
2012-03-30T22:36:48 302	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818371','3077944231',1333147008676,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3077944231', timestamp = 1333147008676, val = _binary'&5588095604099162112?????M?????M\0member:19122552 linkedin:
2012-03-30T22:36:48 310	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818380','2729094089',1333147008678,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2729094089', timestamp = 1333147008678, val = _binary'&5588109785040986112?????M?????M\0member:35856293\Ztwitter
2012-03-30T22:36:48 313	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818542','1786598230',1333147008743,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1786598230', timestamp = 1333147008743, val = _binary'&5588138293725274112?????M?????M\0memb
2012-03-30T22:36:48 318	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818436','2821154964',1333147008688,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2821154964', timestamp = 1333147008688, val = _binar
2012-03-30T22:36:48 320	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818511','2363654305',1333147008713,_binary[BINARY] Data With Marketers | Digital - Advertising Age(http://t.co/OiVMWKrA?Swaylo requires users to opt in to share information about themselves and their friends and is pitching its services to brands to provide anonymiz
2012-03-30T22:36:48 321	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818177','786146769',1333147008642,_binary'&5588105569765466112????M????M\0member:90602071\Ztwitter:tweet?Fashion Start-up Takes Aim at $20 Billion Industry http://t.co/6QNPAUCZ #Business #Startups #biz\0dFashion Start-up Takes Aim at $20 Billion Industry(http://t.co/6QNPAUCZ?Olga Vidisheva, founder of newly launched Shoptiques, an online boutique aggregator, explains how her start-up plans to disrupt the world of fashion.\0\0\0\0\0lhttp://www.inc.com/uploaded_files/image/olga_14922.jpg\0\0\0\0\0\0\0
2012-03-30T22:36:48 323	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818335','2788865902',1333147008669,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2788865902', timestamp = 1333147008669, val = _binary'&5588116898580570112?????M?????M
2012-03-30T22:36:48 328	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818278','3528952767',1333147008658,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3528952
2012-03-30T22:36:48 330	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818393','2212648190',1333147008680,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2212648190', timestamp = 1333147008680, val = _binary'&5588110808451162112?????M?????M\0m
2012-03-30T22:36:48 332	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818450','1537983045',1333147008692,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1537983045', timestamp = 1333147008692, val =
2012-03-30T22:36:48 333	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818524','3557934534',1333147008722,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3557934534', timestamp = 1333147008722, val = _
2012-03-30T22:36:48 335	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818201','193624473',1333147008645,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '193624473', timestamp = 1333147008645, val = _binar
2012-03-30T22:36:48 336	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818414','4023434891',1333147008684,_binary[BINARY]t Profitable | Techdirt(http://t.co/dztTr0Hu?Last year, we wrote about Hollywood accounting and how the big studios set up \"corporations\" for each movie, specifically designed to \"lose money,\"
2012-03-30T22:36:48 337	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818195','1849801022',1333147008645,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1849801022', timestamp = 1333147008645, val = _binary'&5588101
2012-03-30T22:36:48 338	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818429','908067227',1333147008687,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '908067227', timestamp = 1333147008687, val = _binary'&5588108149262426112?????M?????M\0member:73881972\Ztwitter:t
2012-03-30T22:36:48 339	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818322','4268568137',1333147008667,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '4268568137', timestamp = 1333147008667, val = _binary'&
2012-03-30T22:36:48 340	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818494','301153407',1333147008706,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '301153407', timestamp = 1333147008706, val = _bin
2012-03-30T22:36:48 345	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818443','2531368794',1333147008690,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2531368794', timestamp = 1333147008690, val = _binary'&558812239311881011
2012-03-30T22:36:48 346	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818270','1728947784',1333147008657,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1728947784', timestamp = 1333147008657, val = _binary'&5588100763093082112?????M?????M\0member:81334055\Ztwitter:tweetB@thematty
2012-03-30T22:36:48 348	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818519','3681165821',1333147008719,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3681165821', timestamp = 1333147008719, val = _binary'&5588111378876506112????M????M\0member:43155611\Ztwitter:tweetP@Ma
2012-03-30T22:36:48 356	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818313','4085138110',1333147008665,_binary'&5588140437014618112?????M?????M\0 member:143305317linkedin:share(shared via Flipboard\0~Windows 8 : les premières tablettes pour la rentr?e prochaine?http://www.tablette-tactile.net/rumeurs-2/windows-8-les-premieres-tablettes-pour-la-rentree-prochaine-120445/?Les dernières rumeurs font ?tat d’une sortie de Windows 8 pour le mois d’octobre prochain avec la commercialisation des premières tablettes sous le nouvel OS de Microsoft.Une tablette Samsung sous
2012-03-30T22:36:48 357	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818227','989192927',1333147008650,_binary[BINARY]t getting faster and easier? Do you avoid writing for several days and then try to churn out a major story in 45 minutes? Do you figure that writing is a skill you should be able to turn on..
2012-03-30T22:36:48 358	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818296','204539515',1333147008662,_binary'&5588113639606362112?????M?????M\0member:38743466\Ztwitter:tweet?#art #photo - Coffee Stain Portrait by RED http://t.co/T429vO0p #Juxtapoz #RED\0,Most Popular In Tattoo(http://t.co/T429vO0p?Online version of the leading monthly contemporary and underground art bible, Juxtapoz Art and Culture Magazine, with featured articles, blogs, video, reader art, gallery guides, forums, and archives.\0\0\0\0\0?http://www.juxtapoz.com/images/stories/2012/Feb2012/Feb24/cart
2012-03-30T22:36:48 360	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818357','1219198741',1333147008674,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1219198741', timestamp = 1333147008674, val = _binary'&5588104978368602112?????M?????M\0member:34850803\Ztwitter:tweetDSold my
2012-03-30T22:36:48 361	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818458','3561305082',1333147008694,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3561305082', timestamp = 1333147008694, val = _binary[BINARY], schema_version = 1
2012-03-30T22:36:48 362	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818308','3026459466',1333147008664,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3026459466', timestamp = 1333147008664,
2012-03-30T22:36:48 365	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818216','61581698',1333147008648,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '61581698', timestamp = 1333147008648, val = _binary'&5588121969494106112?????M?????M\0member:95577989\Ztwitter:tweetNRT@Cre
2012-03-30T22:36:48 366	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818366','3119899351',1333147008675,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3119899351', timestamp = 1333147008675, val = _binary'&5588124079229018112?????M?????M\0member:767
2012-03-30T22:36:48 367	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818182','3266193071',1333147008643,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3266193071', timestamp
2012-03-30T22:36:48 368	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818421','3718835507',1333147008685,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3718835507', timestamp = 1333147008685, val = _bina
2012-03-30T22:36:48 369	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818487','3080331846',1333147008703,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3080331846', timestam
2012-03-30T22:36:48 371	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818234','511190563',1333147008651,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '511190563', timestamp = 1333147008651, val =
2012-03-30T22:36:48 372	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818344','2014219759',1333147008671,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2014219759', timestamp = 1333147008671, val = _bi
2012-03-30T22:36:48 373	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818245','3101519392',1333147008652,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3101519392', timestamp = 1333147008652, val = _binary'&5588122569279578112?????M?????M\0 member:130849949\Ztwitter:tweet,@nnnicola good mor
2012-03-30T22:36:48 374	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818506','3168429113',1333147008711,_binary'&5588113182427226112????M????M\0member:14414039\Ztwitter:tweettOh hell to the no! Would you do this? http://t.co/f5mtSk6L\0fEmployers Asking Job Seekers for Facebook Passwords(http://t.co/f5mtSk6L?When Justin Bassett interviewed for a new job, he expected the usual questions about experience and references. So he was astonished when the interviewer asked for something else: his Facebook username and password.\0\0\0\0\0?http://l.yimg.com/bt/api/res/1.2/PT8A8
2012-03-30T22:36:48 375	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818379','1652090719',1333147008678,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1652090719', timestamp = 1333147008678, val = _binary'&5588099089565786112?????M?????M
2012-03-30T22:36:48 377	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818465','1287796945',1333147008696,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1287796945', timestamp = 1333147008696, val = _binary'&5588141271681114112?????M?????M\0member:24046444\Ztwitter:tweet
2012-03-30T22:36:48 378	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818300','1905320608',1333147008663,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1905320608', timestamp = 1333147008663, val = _binary'&558810715940
2012-03-30T22:36:48 389	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818537','1940746063',1333147008735,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1940746063', timestamp = 1333147008735, val = _binary'&5588099769043034112?????M?????M\0member:51154690\Ztwitter:tweetD@kevinnbr
2012-03-30T22:36:48 390	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818472','3852681354',1333147008698,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3852681354', timestamp = 1333147008698, val = _binary'&5588122867075162112?????M?????M\0me
2012-03-30T22:36:48 391	espresso	localhost	ACTIVE	00:00	1	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818151','3226576338',1333147008638,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3226576338', timestamp = 13
